source_file_id,file_path,speaker_id,label,attack_id,dataset,split
ITW_19435,data/raw/in_the_wild/release_in_the_wild/19435.wav,Bill_Clinton,1,ITW_spoof,In-the-Wild,eval_eksternal
ITW_19436,data/raw/in_the_wild/release_in_the_wild/19436.wav,Bernie_Sanders,0,-,In-the-Wild,eval_eksternal
ITW_19437,data/raw/in_the_wild/release_in_the_wild/19437.wav,Ayn_Rand,0,-,In-the-Wild,eval_eksternal
ITW_19438,data/raw/in_the_wild/release_in_the_wild/19438.wav,Alec_Guinness,1,ITW_spoof,In-the-Wild,eval_eksternal
ITW_19439,data/raw/in_the_wild/release_in_the_wild/19439.wav,Bill_Clinton,0,-,In-the-Wild,eval_eksternal
ITW_19440,data/raw/in_the_wild/release_in_the_wild/19440.wav,Alexandria_Ocasio-Cortez,0,-,In-the-Wild,eval_eksternal
ITW_19441,data/raw/in_the_wild/release_in_the_wild/19441.wav,Ronald_Reagan,1,ITW_spoof,In-the-Wild,eval_eksternal
ITW_19442,data/raw/in_the_wild/release_in_the_wild/19442.wav,Alec_Guinness,0,-,In-the-Wild,eval_eksternal
ITW_19443,data/raw/in_the_wild/release_in_the_wild/19443.wav,Alan_Watts,1,ITW_spoof,In-the-Wild,eval_eksternal
ITW_19444,data/raw/in_the_wild/release_in_the_wild/19444.wav,Alec_Guinness,0,-,In-the-Wild,eval_eksternal
ITW_19445,data/raw/in_the_wild/release_in_the_wild/19445.wav,Mr._Rogers,1,ITW_spoof,In-the-Wild,eval_eksternal
ITW_19446,data/raw/in_the_wild/release_in_the_wild/19446.wav,Barack_Obama,0,-,In-the-Wild,eval_eksternal
ITW_19447,data/raw/in_the_wild/release_in_the_wild/19447.wav,Ayn_Rand,1,ITW_spoof,In-the-Wild,eval_eksternal
ITW_19448,data/raw/in_the_wild/release_in_the_wild/19448.wav,Ronald_Reagan,1,ITW_spoof,In-the-Wild,eval_eksternal
ITW_19449,data/raw/in_the_wild/release_in_the_wild/19449.wav,Bernie_Sanders,0,-,In-the-Wild,eval_eksternal
ITW_19450,data/raw/in_the_wild/release_in_the_wild/19450.wav,Christopher_Hitchens,1,ITW_spoof,In-the-Wild,eval_eksternal
ITW_19451,data/raw/in_the_wild/release_in_the_wild/19451.wav,Milton_Friedman,0,-,In-the-Wild,eval_eksternal
ITW_19452,data/raw/in_the_wild/release_in_the_wild/19452.wav,Bill_Clinton,1,ITW_spoof,In-the-Wild,eval_eksternal
ITW_19453,data/raw/in_the_wild/release_in_the_wild/19453.wav,Nelson_Mandela,1,ITW_spoof,In-the-Wild,eval_eksternal
ITW_19454,data/raw/in_the_wild/release_in_the_wild/19454.wav,Martin_Luther_King,0,-,In-the-Wild,eval_eksternal
ITW_19455,data/raw/in_the_wild/release_in_the_wild/19455.wav,Bernie_Sanders,1,ITW_spoof,In-the-Wild,eval_eksternal
ITW_19456,data/raw/in_the_wild/release_in_the_wild/19456.wav,Ayn_Rand,1,ITW_spoof,In-the-Wild,eval_eksternal
ITW_19457,data/raw/in_the_wild/release_in_the_wild/19457.wav,Bill_Clinton,0,-,In-the-Wild,eval_eksternal
ITW_19458,data/raw/in_the_wild/release_in_the_wild/19458.wav,Arnold_Schwarzenegger,0,-,In-the-Wild,eval_eksternal
ITW_19459,data/raw/in_the_wild/release_in_the_wild/19459.wav,Donald_Trump,0,-,In-the-Wild,eval_eksternal
ITW_19460,data/raw/in_the_wild/release_in_the_wild/19460.wav,2Pac,1,ITW_spoof,In-the-Wild,eval_eksternal
ITW_19461,data/raw/in_the_wild/release_in_the_wild/19461.wav,Bernie_Sanders,1,ITW_spoof,In-the-Wild,eval_eksternal
ITW_19462,data/raw/in_the_wild/release_in_the_wild/19462.wav,Bernie_Sanders,1,ITW_spoof,In-the-Wild,eval_eksternal
ITW_19463,data/raw/in_the_wild/release_in_the_wild/19463.wav,Barack_Obama,0,-,In-the-Wild,eval_eksternal
ITW_19464,data/raw/in_the_wild/release_in_the_wild/19464.wav,Barack_Obama,0,-,In-the-Wild,eval_eksternal
ITW_19465,data/raw/in_the_wild/release_in_the_wild/19465.wav,FDR,0,-,In-the-Wild,eval_eksternal
ITW_19466,data/raw/in_the_wild/release_in_the_wild/19466.wav,JFK,0,-,In-the-Wild,eval_eksternal
ITW_19467,data/raw/in_the_wild/release_in_the_wild/19467.wav,Barack_Obama,0,-,In-the-Wild,eval_eksternal
ITW_19468,data/raw/in_the_wild/release_in_the_wild/19468.wav,Bill_Clinton,0,-,In-the-Wild,eval_eksternal
ITW_19469,data/raw/in_the_wild/release_in_the_wild/19469.wav,Christopher_Hitchens,0,-,In-the-Wild,eval_eksternal
ITW_19470,data/raw/in_the_wild/release_in_the_wild/19470.wav,Martin_Luther_King,0,-,In-the-Wild,eval_eksternal
ITW_19471,data/raw/in_the_wild/release_in_the_wild/19471.wav,Arnold_Schwarzenegger,0,-,In-the-Wild,eval_eksternal
ITW_19472,data/raw/in_the_wild/release_in_the_wild/19472.wav,Bernie_Sanders,0,-,In-the-Wild,eval_eksternal
ITW_19473,data/raw/in_the_wild/release_in_the_wild/19473.wav,Alec_Guinness,0,-,In-the-Wild,eval_eksternal
ITW_19474,data/raw/in_the_wild/release_in_the_wild/19474.wav,Arnold_Schwarzenegger,1,ITW_spoof,In-the-Wild,eval_eksternal
ITW_19475,data/raw/in_the_wild/release_in_the_wild/19475.wav,Bernie_Sanders,0,-,In-the-Wild,eval_eksternal
ITW_19476,data/raw/in_the_wild/release_in_the_wild/19476.wav,Ayn_Rand,1,ITW_spoof,In-the-Wild,eval_eksternal
ITW_19477,data/raw/in_the_wild/release_in_the_wild/19477.wav,Bernie_Sanders,0,-,In-the-Wild,eval_eksternal
ITW_19478,data/raw/in_the_wild/release_in_the_wild/19478.wav,Mark_Zuckerberg,1,ITW_spoof,In-the-Wild,eval_eksternal
ITW_19479,data/raw/in_the_wild/release_in_the_wild/19479.wav,Boris_Johnson,0,-,In-the-Wild,eval_eksternal
ITW_19480,data/raw/in_the_wild/release_in_the_wild/19480.wav,Christopher_Hitchens,0,-,In-the-Wild,eval_eksternal
ITW_19481,data/raw/in_the_wild/release_in_the_wild/19481.wav,Milton_Friedman,1,ITW_spoof,In-the-Wild,eval_eksternal
ITW_19482,data/raw/in_the_wild/release_in_the_wild/19482.wav,Bill_Clinton,0,-,In-the-Wild,eval_eksternal
ITW_19483,data/raw/in_the_wild/release_in_the_wild/19483.wav,Bill_Clinton,1,ITW_spoof,In-the-Wild,eval_eksternal
ITW_19484,data/raw/in_the_wild/release_in_the_wild/19484.wav,Bernie_Sanders,1,ITW_spoof,In-the-Wild,eval_eksternal
ITW_19485,data/raw/in_the_wild/release_in_the_wild/19485.wav,Bernie_Sanders,1,ITW_spoof,In-the-Wild,eval_eksternal
ITW_19486,data/raw/in_the_wild/release_in_the_wild/19486.wav,Donald_Trump,0,-,In-the-Wild,eval_eksternal
ITW_19487,data/raw/in_the_wild/release_in_the_wild/19487.wav,Christopher_Hitchens,1,ITW_spoof,In-the-Wild,eval_eksternal
ITW_19488,data/raw/in_the_wild/release_in_the_wild/19488.wav,Winston_Churchill,1,ITW_spoof,In-the-Wild,eval_eksternal
ITW_19489,data/raw/in_the_wild/release_in_the_wild/19489.wav,Gilbert_Gottfried,1,ITW_spoof,In-the-Wild,eval_eksternal
ITW_19490,data/raw/in_the_wild/release_in_the_wild/19490.wav,Bernie_Sanders,0,-,In-the-Wild,eval_eksternal
ITW_19491,data/raw/in_the_wild/release_in_the_wild/19491.wav,Bill_Clinton,1,ITW_spoof,In-the-Wild,eval_eksternal
ITW_19492,data/raw/in_the_wild/release_in_the_wild/19492.wav,Bernie_Sanders,0,-,In-the-Wild,eval_eksternal
ITW_19493,data/raw/in_the_wild/release_in_the_wild/19493.wav,Alec_Guinness,0,-,In-the-Wild,eval_eksternal
ITW_19494,data/raw/in_the_wild/release_in_the_wild/19494.wav,FDR,1,ITW_spoof,In-the-Wild,eval_eksternal
ITW_19495,data/raw/in_the_wild/release_in_the_wild/19495.wav,Ronald_Reagan,1,ITW_spoof,In-the-Wild,eval_eksternal
ITW_19496,data/raw/in_the_wild/release_in_the_wild/19496.wav,Barack_Obama,0,-,In-the-Wild,eval_eksternal
ITW_19497,data/raw/in_the_wild/release_in_the_wild/19497.wav,Alec_Guinness,0,-,In-the-Wild,eval_eksternal
ITW_19498,data/raw/in_the_wild/release_in_the_wild/19498.wav,Bernie_Sanders,1,ITW_spoof,In-the-Wild,eval_eksternal
ITW_19499,data/raw/in_the_wild/release_in_the_wild/19499.wav,Winston_Churchill,1,ITW_spoof,In-the-Wild,eval_eksternal
ITW_19500,data/raw/in_the_wild/release_in_the_wild/19500.wav,Milton_Friedman,1,ITW_spoof,In-the-Wild,eval_eksternal
ITW_19501,data/raw/in_the_wild/release_in_the_wild/19501.wav,Bill_Clinton,1,ITW_spoof,In-the-Wild,eval_eksternal
ITW_19502,data/raw/in_the_wild/release_in_the_wild/19502.wav,Donald_Trump,0,-,In-the-Wild,eval_eksternal
ITW_19503,data/raw/in_the_wild/release_in_the_wild/19503.wav,Bernie_Sanders,1,ITW_spoof,In-the-Wild,eval_eksternal
ITW_19504,data/raw/in_the_wild/release_in_the_wild/19504.wav,Alec_Guinness,1,ITW_spoof,In-the-Wild,eval_eksternal
ITW_19505,data/raw/in_the_wild/release_in_the_wild/19505.wav,Malcolm_X,0,-,In-the-Wild,eval_eksternal
ITW_19506,data/raw/in_the_wild/release_in_the_wild/19506.wav,Barack_Obama,0,-,In-the-Wild,eval_eksternal
ITW_19507,data/raw/in_the_wild/release_in_the_wild/19507.wav,Donald_Trump,0,-,In-the-Wild,eval_eksternal
ITW_19508,data/raw/in_the_wild/release_in_the_wild/19508.wav,Barack_Obama,0,-,In-the-Wild,eval_eksternal
ITW_19509,data/raw/in_the_wild/release_in_the_wild/19509.wav,Calvin_Coolidge,0,-,In-the-Wild,eval_eksternal
ITW_19510,data/raw/in_the_wild/release_in_the_wild/19510.wav,The_Notorious_B.I.G.,1,ITW_spoof,In-the-Wild,eval_eksternal
ITW_19511,data/raw/in_the_wild/release_in_the_wild/19511.wav,Barack_Obama,1,ITW_spoof,In-the-Wild,eval_eksternal
ITW_19512,data/raw/in_the_wild/release_in_the_wild/19512.wav,Donald_Trump,0,-,In-the-Wild,eval_eksternal
ITW_19513,data/raw/in_the_wild/release_in_the_wild/19513.wav,Barack_Obama,0,-,In-the-Wild,eval_eksternal
ITW_19514,data/raw/in_the_wild/release_in_the_wild/19514.wav,FDR,0,-,In-the-Wild,eval_eksternal
ITW_19515,data/raw/in_the_wild/release_in_the_wild/19515.wav,Ayn_Rand,0,-,In-the-Wild,eval_eksternal
ITW_19516,data/raw/in_the_wild/release_in_the_wild/19516.wav,Boris_Johnson,1,ITW_spoof,In-the-Wild,eval_eksternal
ITW_19517,data/raw/in_the_wild/release_in_the_wild/19517.wav,Donald_Trump,0,-,In-the-Wild,eval_eksternal
ITW_19518,data/raw/in_the_wild/release_in_the_wild/19518.wav,Martin_Luther_King,1,ITW_spoof,In-the-Wild,eval_eksternal
ITW_19519,data/raw/in_the_wild/release_in_the_wild/19519.wav,Harry_Truman,0,-,In-the-Wild,eval_eksternal
ITW_19520,data/raw/in_the_wild/release_in_the_wild/19520.wav,Alexandria_Ocasio-Cortez,1,ITW_spoof,In-the-Wild,eval_eksternal
ITW_19521,data/raw/in_the_wild/release_in_the_wild/19521.wav,Christopher_Hitchens,1,ITW_spoof,In-the-Wild,eval_eksternal
ITW_19522,data/raw/in_the_wild/release_in_the_wild/19522.wav,Boris_Johnson,0,-,In-the-Wild,eval_eksternal
ITW_19523,data/raw/in_the_wild/release_in_the_wild/19523.wav,FDR,1,ITW_spoof,In-the-Wild,eval_eksternal
ITW_19524,data/raw/in_the_wild/release_in_the_wild/19524.wav,Richard_Nixon,0,-,In-the-Wild,eval_eksternal
ITW_19525,data/raw/in_the_wild/release_in_the_wild/19525.wav,Winston_Churchill,0,-,In-the-Wild,eval_eksternal
ITW_19526,data/raw/in_the_wild/release_in_the_wild/19526.wav,Ayn_Rand,0,-,In-the-Wild,eval_eksternal
ITW_19527,data/raw/in_the_wild/release_in_the_wild/19527.wav,Ronald_Reagan,1,ITW_spoof,In-the-Wild,eval_eksternal
ITW_19528,data/raw/in_the_wild/release_in_the_wild/19528.wav,Ronald_Reagan,1,ITW_spoof,In-the-Wild,eval_eksternal
ITW_19529,data/raw/in_the_wild/release_in_the_wild/19529.wav,Ayn_Rand,0,-,In-the-Wild,eval_eksternal
ITW_19530,data/raw/in_the_wild/release_in_the_wild/19530.wav,Donald_Trump,0,-,In-the-Wild,eval_eksternal
ITW_19531,data/raw/in_the_wild/release_in_the_wild/19531.wav,Donald_Trump,0,-,In-the-Wild,eval_eksternal
ITW_19532,data/raw/in_the_wild/release_in_the_wild/19532.wav,Donald_Trump,0,-,In-the-Wild,eval_eksternal
ITW_19533,data/raw/in_the_wild/release_in_the_wild/19533.wav,Bernie_Sanders,0,-,In-the-Wild,eval_eksternal
ITW_19534,data/raw/in_the_wild/release_in_the_wild/19534.wav,Richard_Nixon,0,-,In-the-Wild,eval_eksternal
ITW_19535,data/raw/in_the_wild/release_in_the_wild/19535.wav,Ayn_Rand,1,ITW_spoof,In-the-Wild,eval_eksternal
ITW_19536,data/raw/in_the_wild/release_in_the_wild/19536.wav,Christopher_Hitchens,0,-,In-the-Wild,eval_eksternal
ITW_19537,data/raw/in_the_wild/release_in_the_wild/19537.wav,Bill_Burr,1,ITW_spoof,In-the-Wild,eval_eksternal
ITW_19538,data/raw/in_the_wild/release_in_the_wild/19538.wav,Ronald_Reagan,1,ITW_spoof,In-the-Wild,eval_eksternal
ITW_19539,data/raw/in_the_wild/release_in_the_wild/19539.wav,Donald_Trump,0,-,In-the-Wild,eval_eksternal
ITW_19540,data/raw/in_the_wild/release_in_the_wild/19540.wav,Alec_Guinness,1,ITW_spoof,In-the-Wild,eval_eksternal
ITW_19541,data/raw/in_the_wild/release_in_the_wild/19541.wav,Alec_Guinness,1,ITW_spoof,In-the-Wild,eval_eksternal
ITW_19542,data/raw/in_the_wild/release_in_the_wild/19542.wav,Alec_Guinness,1,ITW_spoof,In-the-Wild,eval_eksternal
ITW_19543,data/raw/in_the_wild/release_in_the_wild/19543.wav,Ronald_Reagan,0,-,In-the-Wild,eval_eksternal
ITW_19544,data/raw/in_the_wild/release_in_the_wild/19544.wav,Barack_Obama,0,-,In-the-Wild,eval_eksternal
ITW_19545,data/raw/in_the_wild/release_in_the_wild/19545.wav,Alec_Guinness,1,ITW_spoof,In-the-Wild,eval_eksternal
ITW_19546,data/raw/in_the_wild/release_in_the_wild/19546.wav,Ayn_Rand,0,-,In-the-Wild,eval_eksternal
ITW_19547,data/raw/in_the_wild/release_in_the_wild/19547.wav,Donald_Trump,0,-,In-the-Wild,eval_eksternal
ITW_19548,data/raw/in_the_wild/release_in_the_wild/19548.wav,Bill_Clinton,0,-,In-the-Wild,eval_eksternal
ITW_19549,data/raw/in_the_wild/release_in_the_wild/19549.wav,Donald_Trump,0,-,In-the-Wild,eval_eksternal
ITW_19550,data/raw/in_the_wild/release_in_the_wild/19550.wav,Donald_Trump,0,-,In-the-Wild,eval_eksternal
ITW_19551,data/raw/in_the_wild/release_in_the_wild/19551.wav,Kanye_West,0,-,In-the-Wild,eval_eksternal
ITW_19552,data/raw/in_the_wild/release_in_the_wild/19552.wav,Mark_Zuckerberg,1,ITW_spoof,In-the-Wild,eval_eksternal
ITW_19553,data/raw/in_the_wild/release_in_the_wild/19553.wav,Alec_Guinness,1,ITW_spoof,In-the-Wild,eval_eksternal
ITW_19554,data/raw/in_the_wild/release_in_the_wild/19554.wav,George_Carlin,0,-,In-the-Wild,eval_eksternal
ITW_19555,data/raw/in_the_wild/release_in_the_wild/19555.wav,Barack_Obama,0,-,In-the-Wild,eval_eksternal
ITW_19556,data/raw/in_the_wild/release_in_the_wild/19556.wav,Donald_Trump,0,-,In-the-Wild,eval_eksternal
ITW_19557,data/raw/in_the_wild/release_in_the_wild/19557.wav,Christopher_Hitchens,1,ITW_spoof,In-the-Wild,eval_eksternal
ITW_19558,data/raw/in_the_wild/release_in_the_wild/19558.wav,Barack_Obama,0,-,In-the-Wild,eval_eksternal
ITW_19559,data/raw/in_the_wild/release_in_the_wild/19559.wav,Donald_Trump,0,-,In-the-Wild,eval_eksternal
ITW_19560,data/raw/in_the_wild/release_in_the_wild/19560.wav,Norm_MacDonald,1,ITW_spoof,In-the-Wild,eval_eksternal
ITW_19561,data/raw/in_the_wild/release_in_the_wild/19561.wav,FDR,0,-,In-the-Wild,eval_eksternal
ITW_19562,data/raw/in_the_wild/release_in_the_wild/19562.wav,Scarlett_Johansson,1,ITW_spoof,In-the-Wild,eval_eksternal
ITW_19563,data/raw/in_the_wild/release_in_the_wild/19563.wav,Martin_Luther_King,1,ITW_spoof,In-the-Wild,eval_eksternal
ITW_19564,data/raw/in_the_wild/release_in_the_wild/19564.wav,Alec_Guinness,0,-,In-the-Wild,eval_eksternal
ITW_19565,data/raw/in_the_wild/release_in_the_wild/19565.wav,George_W._Bush,1,ITW_spoof,In-the-Wild,eval_eksternal
ITW_19566,data/raw/in_the_wild/release_in_the_wild/19566.wav,Barack_Obama,1,ITW_spoof,In-the-Wild,eval_eksternal
ITW_19567,data/raw/in_the_wild/release_in_the_wild/19567.wav,Alec_Guinness,1,ITW_spoof,In-the-Wild,eval_eksternal
ITW_19568,data/raw/in_the_wild/release_in_the_wild/19568.wav,Ayn_Rand,0,-,In-the-Wild,eval_eksternal
ITW_19569,data/raw/in_the_wild/release_in_the_wild/19569.wav,Alec_Guinness,0,-,In-the-Wild,eval_eksternal
ITW_19570,data/raw/in_the_wild/release_in_the_wild/19570.wav,Adam_Driver,1,ITW_spoof,In-the-Wild,eval_eksternal
ITW_19571,data/raw/in_the_wild/release_in_the_wild/19571.wav,Donald_Trump,0,-,In-the-Wild,eval_eksternal
ITW_19572,data/raw/in_the_wild/release_in_the_wild/19572.wav,JFK,0,-,In-the-Wild,eval_eksternal
ITW_19573,data/raw/in_the_wild/release_in_the_wild/19573.wav,Bill_Clinton,1,ITW_spoof,In-the-Wild,eval_eksternal
ITW_19574,data/raw/in_the_wild/release_in_the_wild/19574.wav,Donald_Trump,0,-,In-the-Wild,eval_eksternal
ITW_19575,data/raw/in_the_wild/release_in_the_wild/19575.wav,Ronald_Reagan,0,-,In-the-Wild,eval_eksternal
ITW_19576,data/raw/in_the_wild/release_in_the_wild/19576.wav,Dwight_Eisenhower,1,ITW_spoof,In-the-Wild,eval_eksternal
ITW_19577,data/raw/in_the_wild/release_in_the_wild/19577.wav,The_Notorious_B.I.G.,1,ITW_spoof,In-the-Wild,eval_eksternal
ITW_19578,data/raw/in_the_wild/release_in_the_wild/19578.wav,Bill_Clinton,1,ITW_spoof,In-the-Wild,eval_eksternal
ITW_19579,data/raw/in_the_wild/release_in_the_wild/19579.wav,Ayn_Rand,1,ITW_spoof,In-the-Wild,eval_eksternal
ITW_19580,data/raw/in_the_wild/release_in_the_wild/19580.wav,Nelson_Mandela,1,ITW_spoof,In-the-Wild,eval_eksternal
ITW_19581,data/raw/in_the_wild/release_in_the_wild/19581.wav,Donald_Trump,0,-,In-the-Wild,eval_eksternal
ITW_19582,data/raw/in_the_wild/release_in_the_wild/19582.wav,Donald_Trump,0,-,In-the-Wild,eval_eksternal
ITW_19583,data/raw/in_the_wild/release_in_the_wild/19583.wav,Ronald_Reagan,1,ITW_spoof,In-the-Wild,eval_eksternal
ITW_19584,data/raw/in_the_wild/release_in_the_wild/19584.wav,Nick_Offerman,0,-,In-the-Wild,eval_eksternal
ITW_19585,data/raw/in_the_wild/release_in_the_wild/19585.wav,Donald_Trump,0,-,In-the-Wild,eval_eksternal
ITW_19586,data/raw/in_the_wild/release_in_the_wild/19586.wav,Alec_Guinness,0,-,In-the-Wild,eval_eksternal
ITW_19587,data/raw/in_the_wild/release_in_the_wild/19587.wav,Queen_Elizabeth_II,1,ITW_spoof,In-the-Wild,eval_eksternal
ITW_19588,data/raw/in_the_wild/release_in_the_wild/19588.wav,JFK,1,ITW_spoof,In-the-Wild,eval_eksternal
ITW_19589,data/raw/in_the_wild/release_in_the_wild/19589.wav,Bernie_Sanders,0,-,In-the-Wild,eval_eksternal
ITW_19590,data/raw/in_the_wild/release_in_the_wild/19590.wav,Donald_Trump,0,-,In-the-Wild,eval_eksternal
ITW_19591,data/raw/in_the_wild/release_in_the_wild/19591.wav,Nelson_Mandela,1,ITW_spoof,In-the-Wild,eval_eksternal
ITW_19592,data/raw/in_the_wild/release_in_the_wild/19592.wav,Ronald_Reagan,1,ITW_spoof,In-the-Wild,eval_eksternal
ITW_19593,data/raw/in_the_wild/release_in_the_wild/19593.wav,Barack_Obama,0,-,In-the-Wild,eval_eksternal
ITW_19594,data/raw/in_the_wild/release_in_the_wild/19594.wav,Alec_Guinness,1,ITW_spoof,In-the-Wild,eval_eksternal
ITW_19595,data/raw/in_the_wild/release_in_the_wild/19595.wav,Barack_Obama,0,-,In-the-Wild,eval_eksternal
ITW_19596,data/raw/in_the_wild/release_in_the_wild/19596.wav,Christopher_Hitchens,1,ITW_spoof,In-the-Wild,eval_eksternal
ITW_19597,data/raw/in_the_wild/release_in_the_wild/19597.wav,Bill_Burr,0,-,In-the-Wild,eval_eksternal
ITW_19598,data/raw/in_the_wild/release_in_the_wild/19598.wav,Alan_Watts,1,ITW_spoof,In-the-Wild,eval_eksternal
ITW_19599,data/raw/in_the_wild/release_in_the_wild/19599.wav,Louis_Farrakhan,1,ITW_spoof,In-the-Wild,eval_eksternal
ITW_19600,data/raw/in_the_wild/release_in_the_wild/19600.wav,Donald_Trump,0,-,In-the-Wild,eval_eksternal
ITW_19601,data/raw/in_the_wild/release_in_the_wild/19601.wav,Orson_Welles,1,ITW_spoof,In-the-Wild,eval_eksternal
ITW_19602,data/raw/in_the_wild/release_in_the_wild/19602.wav,JFK,1,ITW_spoof,In-the-Wild,eval_eksternal
ITW_19603,data/raw/in_the_wild/release_in_the_wild/19603.wav,George_Carlin,0,-,In-the-Wild,eval_eksternal
ITW_19604,data/raw/in_the_wild/release_in_the_wild/19604.wav,Jeff_Goldblum,0,-,In-the-Wild,eval_eksternal
ITW_19605,data/raw/in_the_wild/release_in_the_wild/19605.wav,Barack_Obama,1,ITW_spoof,In-the-Wild,eval_eksternal
ITW_19606,data/raw/in_the_wild/release_in_the_wild/19606.wav,Queen_Elizabeth_II,1,ITW_spoof,In-the-Wild,eval_eksternal
ITW_19607,data/raw/in_the_wild/release_in_the_wild/19607.wav,Winston_Churchill,1,ITW_spoof,In-the-Wild,eval_eksternal
ITW_19608,data/raw/in_the_wild/release_in_the_wild/19608.wav,Barack_Obama,0,-,In-the-Wild,eval_eksternal
ITW_19609,data/raw/in_the_wild/release_in_the_wild/19609.wav,Mark_Zuckerberg,0,-,In-the-Wild,eval_eksternal
ITW_19610,data/raw/in_the_wild/release_in_the_wild/19610.wav,Alec_Guinness,1,ITW_spoof,In-the-Wild,eval_eksternal
ITW_19611,data/raw/in_the_wild/release_in_the_wild/19611.wav,Alec_Guinness,1,ITW_spoof,In-the-Wild,eval_eksternal
ITW_19612,data/raw/in_the_wild/release_in_the_wild/19612.wav,Boris_Johnson,0,-,In-the-Wild,eval_eksternal
ITW_19613,data/raw/in_the_wild/release_in_the_wild/19613.wav,Ayn_Rand,0,-,In-the-Wild,eval_eksternal
ITW_19614,data/raw/in_the_wild/release_in_the_wild/19614.wav,Bill_Clinton,0,-,In-the-Wild,eval_eksternal
ITW_19615,data/raw/in_the_wild/release_in_the_wild/19615.wav,Donald_Trump,0,-,In-the-Wild,eval_eksternal
ITW_19616,data/raw/in_the_wild/release_in_the_wild/19616.wav,Alec_Guinness,1,ITW_spoof,In-the-Wild,eval_eksternal
ITW_19617,data/raw/in_the_wild/release_in_the_wild/19617.wav,Frank_Sinatra,1,ITW_spoof,In-the-Wild,eval_eksternal
ITW_19618,data/raw/in_the_wild/release_in_the_wild/19618.wav,George_W._Bush,1,ITW_spoof,In-the-Wild,eval_eksternal
ITW_19619,data/raw/in_the_wild/release_in_the_wild/19619.wav,Ayn_Rand,0,-,In-the-Wild,eval_eksternal
ITW_19620,data/raw/in_the_wild/release_in_the_wild/19620.wav,Orson_Welles,1,ITW_spoof,In-the-Wild,eval_eksternal
ITW_19621,data/raw/in_the_wild/release_in_the_wild/19621.wav,Barack_Obama,0,-,In-the-Wild,eval_eksternal
ITW_19622,data/raw/in_the_wild/release_in_the_wild/19622.wav,Donald_Trump,0,-,In-the-Wild,eval_eksternal
ITW_19623,data/raw/in_the_wild/release_in_the_wild/19623.wav,Donald_Trump,0,-,In-the-Wild,eval_eksternal
ITW_19624,data/raw/in_the_wild/release_in_the_wild/19624.wav,Ronald_Reagan,1,ITW_spoof,In-the-Wild,eval_eksternal
ITW_19625,data/raw/in_the_wild/release_in_the_wild/19625.wav,Barack_Obama,1,ITW_spoof,In-the-Wild,eval_eksternal
ITW_19626,data/raw/in_the_wild/release_in_the_wild/19626.wav,Donald_Trump,0,-,In-the-Wild,eval_eksternal
ITW_19627,data/raw/in_the_wild/release_in_the_wild/19627.wav,Nelson_Mandela,1,ITW_spoof,In-the-Wild,eval_eksternal
ITW_19628,data/raw/in_the_wild/release_in_the_wild/19628.wav,Bill_Clinton,0,-,In-the-Wild,eval_eksternal
ITW_19629,data/raw/in_the_wild/release_in_the_wild/19629.wav,Barack_Obama,1,ITW_spoof,In-the-Wild,eval_eksternal
ITW_19630,data/raw/in_the_wild/release_in_the_wild/19630.wav,Donald_Trump,1,ITW_spoof,In-the-Wild,eval_eksternal
ITW_19631,data/raw/in_the_wild/release_in_the_wild/19631.wav,Arnold_Schwarzenegger,0,-,In-the-Wild,eval_eksternal
ITW_19632,data/raw/in_the_wild/release_in_the_wild/19632.wav,Bernie_Sanders,0,-,In-the-Wild,eval_eksternal
ITW_19633,data/raw/in_the_wild/release_in_the_wild/19633.wav,Alec_Guinness,1,ITW_spoof,In-the-Wild,eval_eksternal
ITW_19634,data/raw/in_the_wild/release_in_the_wild/19634.wav,Barack_Obama,0,-,In-the-Wild,eval_eksternal
ITW_19635,data/raw/in_the_wild/release_in_the_wild/19635.wav,Alec_Guinness,1,ITW_spoof,In-the-Wild,eval_eksternal
ITW_19636,data/raw/in_the_wild/release_in_the_wild/19636.wav,Ronald_Reagan,0,-,In-the-Wild,eval_eksternal
ITW_19637,data/raw/in_the_wild/release_in_the_wild/19637.wav,Donald_Trump,0,-,In-the-Wild,eval_eksternal
ITW_19638,data/raw/in_the_wild/release_in_the_wild/19638.wav,Bernie_Sanders,0,-,In-the-Wild,eval_eksternal
ITW_19639,data/raw/in_the_wild/release_in_the_wild/19639.wav,Nick_Offerman,0,-,In-the-Wild,eval_eksternal
ITW_19640,data/raw/in_the_wild/release_in_the_wild/19640.wav,Barack_Obama,0,-,In-the-Wild,eval_eksternal
ITW_19641,data/raw/in_the_wild/release_in_the_wild/19641.wav,Bernie_Sanders,0,-,In-the-Wild,eval_eksternal
ITW_19642,data/raw/in_the_wild/release_in_the_wild/19642.wav,Orson_Welles,0,-,In-the-Wild,eval_eksternal
ITW_19643,data/raw/in_the_wild/release_in_the_wild/19643.wav,Winston_Churchill,0,-,In-the-Wild,eval_eksternal
ITW_19644,data/raw/in_the_wild/release_in_the_wild/19644.wav,Martin_Luther_King,0,-,In-the-Wild,eval_eksternal
ITW_19645,data/raw/in_the_wild/release_in_the_wild/19645.wav,Ronald_Reagan,0,-,In-the-Wild,eval_eksternal
ITW_19646,data/raw/in_the_wild/release_in_the_wild/19646.wav,Alec_Guinness,1,ITW_spoof,In-the-Wild,eval_eksternal
